id,name,lon,lat,jobs
E01007625,Doncaster 004A,-1.03068,53.63164,175
E01007626,Doncaster 004B,-1.04662,53.59253,350
E01007627,Doncaster 004C,-1.01739,53.60099,100
E01007628,Doncaster 004D,-1.02725,53.5981,75
E01007629,Doncaster 004E,-1.0212,53.59218,125
E01007630,Doncaster 007E,-1.05725,53.58138,125
E01007631,Doncaster 007F,-1.06088,53.5735,30
E01007632,Doncaster 001A,-0.90551,53.62106,250
E01007633,Doncaster 001B,-0.93915,53.63185,30
E01007634,Doncaster 001C,-0.94929,53.6262,250
E01007635,Doncaster 001D,-0.93035,53.62232,1500
E01007636,Doncaster 003A,-0.96388,53.6192,45
E01007637,Doncaster 003B,-0.95811,53.61793,500
E01007638,Doncaster 003C,-0.95473,53.61087,175
E01007639,Doncaster 003D,-0.96579,53.61224,1000
E01007640,Doncaster 003E,-0.97358,53.61795,2250
E01007641,Doncaster 003F,-0.95304,53.60331,75
E01007642,Doncaster 003G,-0.9467,53.60869,100
E01007643,Doncaster 022D,-1.11902,53.51671,250
E01007644,Doncaster 019A,-1.10325,53.51964,4000
E01007646,Doncaster 019B,-1.11859,53.52901,400
E01007647,Doncaster 019C,-1.11747,53.52237,700
E01007649,Doncaster 019E,-1.11145,53.5256,175
E01007650,Doncaster 015B,-1.08595,53.53904,600
E01007651,Doncaster 015C,-1.11627,53.53662,75
E01007652,Doncaster 015D,-1.10766,53.54084,2000
E01007653,Doncaster 015E,-1.11803,53.5351,150
E01007654,Doncaster 019F,-1.12406,53.53313,600
E01007655,Doncaster 022F,-1.13491,53.52762,4500
E01007656,Doncaster 015F,-1.08728,53.55046,4000
E01007657,Rotherham 029A,-1.21795,53.3622,100
E01007658,Rotherham 032A,-1.23361,53.36274,1250
E01007659,Rotherham 029B,-1.21034,53.35932,5
E01007660,Rotherham 032B,-1.1982,53.35269,150
E01007661,Rotherham 032C,-1.22602,53.35202,175
E01007662,Rotherham 032D,-1.21264,53.35438,10
E01007663,Rotherham 032E,-1.22291,53.34631,150
E01007664,Rotherham 032F,-1.1823,53.33979,250
E01007666,Rotherham 026A,-1.30271,53.38004,450
E01007667,Rotherham 030A,-1.31781,53.36554,125
E01007668,Rotherham 030B,-1.3147,53.37003,200
E01007669,Rotherham 030C,-1.30862,53.37258,75
E01007670,Rotherham 030D,-1.29058,53.36833,200
E01007671,Rotherham 031A,-1.32797,53.3646,400
E01007672,Rotherham 030E,-1.30797,53.36035,100
E01007673,Rotherham 030F,-1.31402,53.36112,175
E01007674,Rotherham 031B,-1.31641,53.35635,250
E01007675,Rotherham 023A,-1.34342,53.42172,200
E01007676,Rotherham 025A,-1.37212,53.41543,6000
E01007677,Rotherham 017A,-1.35694,53.42133,800
E01007678,Rotherham 023B,-1.34833,53.41078,6000
E01007679,Rotherham 023C,-1.33905,53.41828,150
E01007680,Rotherham 023D,-1.35174,53.41916,600
E01007681,Rotherham 012A,-1.25365,53.43127,100
E01007682,Rotherham 019A,-1.27643,53.42604,35
E01007683,Rotherham 019B,-1.27064,53.4288,125
E01007684,Rotherham 034A,-1.26576,53.42444,450
E01007685,Rotherham 018A,-1.24441,53.42253,4000
E01007686,Rotherham 019C,-1.28308,53.42428,600
E01007687,Rotherham 034C,-1.27266,53.4153,500
E01007688,Rotherham 019D,-1.28838,53.42287,150
E01007689,Rotherham 034B,-1.26199,53.42058,75
E01007690,Rotherham 034E,-1.28108,53.41101,350
E01007691,Rotherham 012B,-1.25524,53.43848,225
E01007692,Rotherham 012C,-1.2684,53.44964,75
E01007694,Rotherham 001B,-1.38108,53.51016,1000
E01007695,Rotherham 001C,-1.37573,53.50635,1250
E01007696,Rotherham 007A,-1.40293,53.47804,700
E01007697,Rotherham 001D,-1.36542,53.50703,50
E01007698,Rotherham 001E,-1.36878,53.4991,100
E01007699,Rotherham 027B,-1.37571,53.38814,3000
E01007700,Rotherham 027C,-1.33847,53.3811,600
E01007701,Rotherham 027D,-1.34552,53.38891,175
E01007702,Rotherham 025B,-1.36369,53.40506,150
E01007703,Rotherham 025C,-1.37356,53.40691,50
E01007704,Rotherham 025D,-1.36765,53.40426,175
E01007705,Rotherham 025E,-1.37784,53.4033,450
E01007706,Rotherham 027E,-1.35331,53.39923,75
E01007707,Rotherham 025F,-1.36895,53.399,75
E01007708,Rotherham 021A,-1.3276,53.42241,225
E01007709,Rotherham 021B,-1.31575,53.41971,150
E01007710,Rotherham 021C,-1.31818,53.42396,200
E01007711,Rotherham 021D,-1.32053,53.41641,200
E01007712,Rotherham 023E,-1.33061,53.41547,250
E01007713,Rotherham 023F,-1.33261,53.41084,300
E01007714,Rotherham 017B,-1.35678,53.43344,12000
E01007715,Rotherham 016A,-1.37745,53.43102,2000
E01007716,Rotherham 016B,-1.36764,53.43059,1250
E01007717,Rotherham 016C,-1.38067,53.4381,125
E01007718,Rotherham 016D,-1.38463,53.4264,1250
E01007719,Rotherham 010A,-1.30202,53.4442,75
E01007720,Rotherham 010B,-1.28308,53.47296,350
E01007721,Rotherham 010C,-1.31169,53.44376,900
E01007723,Rotherham 013A,-1.31351,53.43778,125
E01007724,Rotherham 021E,-1.29971,53.4274,300
E01007725,Rotherham 019E,-1.2762,53.43009,150
E01007726,Rotherham 019F,-1.28243,53.42855,100
E01007727,Rotherham 010D,-1.28932,53.4463,50
E01007728,Rotherham 009A,-1.36509,53.44693,2000
E01007729,Rotherham 009B,-1.37263,53.45135,300
E01007730,Rotherham 009C,-1.38394,53.44959,200
E01007731,Rotherham 009D,-1.36795,53.45816,250
E01007732,Rotherham 009E,-1.39014,53.45349,10
E01007733,Rotherham 009F,-1.38282,53.45388,100
E01007734,Rotherham 021F,-1.32794,53.42723,150
E01007735,Rotherham 013B,-1.31648,53.43161,175
E01007736,Rotherham 014A,-1.33303,53.44244,2000
E01007737,Rotherham 013C,-1.32276,53.45064,400
E01007738,Rotherham 013D,-1.32503,53.43899,125
E01007739,Rotherham 013E,-1.32384,53.4338,5
E01007740,Rotherham 011A,-1.38543,53.44215,200
E01007741,Rotherham 015A,-1.39023,53.43708,175
E01007742,Rotherham 015B,-1.39809,53.43869,150
E01007743,Rotherham 015C,-1.41665,53.44003,50
E01007744,Rotherham 015D,-1.39497,53.43303,600
E01007745,Rotherham 015E,-1.40328,53.42962,225
E01007746,Rotherham 015F,-1.41417,53.43012,15
E01007747,Rotherham 031C,-1.27209,53.34464,600
E01007748,Rotherham 033A,-1.26895,53.35971,100
E01007749,Rotherham 033B,-1.26129,53.34529,250
E01007750,Rotherham 031D,-1.30719,53.33921,1750
E01007751,Rotherham 033C,-1.27954,53.32395,450
E01007752,Rotherham 033D,-1.25526,53.33459,250
E01007753,Rotherham 033E,-1.22567,53.31895,350
E01007754,Rotherham 018B,-1.22983,53.42977,300
E01007755,Rotherham 018C,-1.21251,53.43116,50
E01007756,Rotherham 018D,-1.22048,53.42948,40
E01007757,Rotherham 020A,-1.18069,53.43003,75
E01007758,Rotherham 020B,-1.20477,53.42894,175
E01007759,Rotherham 020C,-1.19212,53.4262,35
E01007760,Rotherham 020D,-1.19234,53.41941,200
E01007761,Rotherham 018E,-1.2285,53.4254,500
E01007762,Rotherham 018F,-1.21145,53.42467,700
E01007763,Rotherham 020E,-1.20259,53.42154,700
E01007764,Rotherham 020F,-1.16581,53.41117,500
E01007765,Rotherham 014B,-1.33738,53.43032,100
E01007766,Rotherham 014C,-1.32941,53.43251,75
E01007767,Rotherham 017C,-1.34199,53.42773,500
E01007768,Rotherham 014D,-1.3455,53.43535,400
E01007769,Rotherham 017D,-1.34859,53.436,225
E01007770,Rotherham 014E,-1.3354,53.43458,250
E01007771,Rotherham 006A,-1.33285,53.4723,350
E01007772,Rotherham 006B,-1.31123,53.46856,400
E01007773,Rotherham 006C,-1.32785,53.46754,15
E01007774,Rotherham 006D,-1.32369,53.46388,45
E01007775,Rotherham 008A,-1.33946,53.46309,75
E01007776,Rotherham 008B,-1.33151,53.45599,250
E01007777,Rotherham 004A,-1.30474,53.47705,200
E01007778,Rotherham 005A,-1.35463,53.47663,150
E01007779,Rotherham 005B,-1.36483,53.47272,75
E01007780,Rotherham 005C,-1.34198,53.47255,75
E01007781,Rotherham 005D,-1.35066,53.46947,300
E01007782,Rotherham 005E,-1.34909,53.46465,20
E01007783,Rotherham 008C,-1.35042,53.45847,300
E01007784,Rotherham 008D,-1.34522,53.44986,3500
E01007785,Rotherham 029C,-1.18548,53.36518,125
E01007786,Rotherham 029D,-1.20952,53.36316,400
E01007788,Rotherham 028B,-1.17012,53.37887,125
E01007789,Rotherham 028C,-1.22709,53.3718,3500
E01007790,Rotherham 029E,-1.20551,53.37145,1000
E01007791,Rotherham 029F,-1.2019,53.36784,35
E01007792,Rotherham 028D,-1.22225,53.36692,125
E01007793,Rotherham 004B,-1.32405,53.47656,35
E01007794,Rotherham 004C,-1.31369,53.48038,15
E01007795,Rotherham 004D,-1.31386,53.47595,25
E01007796,Rotherham 003A,-1.31699,53.49066,100
E01007797,Rotherham 003B,-1.30873,53.49166,75
E01007798,Rotherham 003C,-1.30779,53.48288,150
E01007799,Rotherham 003D,-1.32213,53.48443,175
E01007800,Rotherham 003E,-1.30129,53.48858,2000
E01007801,Rotherham 007B,-1.42345,53.45184,150
E01007802,Rotherham 007C,-1.42577,53.46048,100
E01007803,Rotherham 007D,-1.43979,53.45611,125
E01007804,Rotherham 011B,-1.40343,53.44785,75
E01007805,Rotherham 011C,-1.39502,53.44661,175
E01007806,Rotherham 011D,-1.38985,53.44449,30
E01007807,Rotherham 011E,-1.39948,53.44296,150
E01007808,Rotherham 007E,-1.42543,53.4642,45
E01007809,Rotherham 026B,-1.26213,53.3917,150
E01007810,Rotherham 026C,-1.24684,53.39926,500
E01007811,Rotherham 034D,-1.31023,53.41347,200
E01007812,Rotherham 034F,-1.31531,53.40865,75
E01007815,Rotherham 026D,-1.26763,53.38283,400
E01007816,Rotherham 002A,-1.32592,53.49551,6000
E01007817,Rotherham 002B,-1.34955,53.4957,100
E01007818,Rotherham 003F,-1.33291,53.48816,175
E01007819,Rotherham 002C,-1.34725,53.49146,350
E01007820,Rotherham 002D,-1.32783,53.50588,6000
E01007821,Rotherham 002E,-1.34121,53.49799,700
E01007822,Rotherham 002F,-1.35387,53.50093,500
E01007823,Sheffield 069A,-1.48749,53.3263,300
E01007824,Sheffield 066A,-1.4921,53.33121,40
E01007825,Sheffield 066B,-1.50219,53.33498,175
E01007826,Sheffield 066C,-1.50196,53.32574,225
E01007827,Sheffield 064A,-1.45784,53.34633,450
E01007828,Sheffield 059A,-1.48506,53.344,75
E01007829,Sheffield 059B,-1.48819,53.34701,1000
E01007830,Sheffield 064B,-1.47082,53.34614,350
E01007831,Sheffield 059C,-1.48915,53.34192,700
E01007832,Sheffield 059D,-1.47501,53.34233,75
E01007833,Sheffield 064C,-1.47189,53.33388,100
E01007834,Sheffield 066D,-1.48769,53.336,400
E01007835,Sheffield 062A,-1.43041,53.33969,35
E01007836,Sheffield 062B,-1.41745,53.33967,150
E01007838,Sheffield 076A,-1.39702,53.35342,100
E01007839,Sheffield 076B,-1.40565,53.35017,450
E01007841,Sheffield 076C,-1.4088,53.34796,250
E01007842,Sheffield 076D,-1.40198,53.34209,350
E01007843,Sheffield 062C,-1.41488,53.34646,100
E01007846,Sheffield 062D,-1.42371,53.34334,300
E01007847,Sheffield 014A,-1.424,53.42341,15
E01007848,Sheffield 013A,-1.43897,53.41841,300
E01007849,Sheffield 010A,-1.44139,53.42465,450
E01007850,Sheffield 014B,-1.42894,53.42037,225
E01007851,Sheffield 013B,-1.44102,53.41478,225
E01007852,Sheffield 014C,-1.41762,53.42343,1000
E01007853,Sheffield 014D,-1.42983,53.41489,75
E01007854,Sheffield 014E,-1.42025,53.41369,2500
E01007855,Sheffield 014F,-1.43252,53.40937,400
E01007856,Sheffield 007A,-1.43214,53.43336,600
E01007857,Sheffield 010B,-1.43734,53.42815,225
E01007858,Sheffield 038A,-1.52483,53.37255,450
E01007861,Sheffield 038B,-1.53425,53.37008,200
E01007862,Sheffield 038C,-1.51255,53.3723,700
E01007863,Sheffield 036C,-1.50232,53.37038,500
E01007864,Sheffield 036D,-1.49365,53.37016,400
E01007865,Sheffield 038D,-1.52825,53.36573,600
E01007866,Sheffield 030A,-1.4923,53.38071,11000
E01007867,Sheffield 030B,-1.50094,53.37826,800
E01007868,Sheffield 030C,-1.50779,53.37818,1000
E01007869,Sheffield 020A,-1.45827,53.39989,100
E01007870,Sheffield 019A,-1.46874,53.39979,500
E01007871,Sheffield 019B,-1.4708,53.40494,175
E01007872,Sheffield 020B,-1.46505,53.40528,400
E01007873,Sheffield 020C,-1.45025,53.40242,600
E01007874,Sheffield 022A,-1.45552,53.39777,300
E01007875,Sheffield 022B,-1.46385,53.39374,400
E01007878,Sheffield 075A,-1.44469,53.37714,75
E01007879,Sheffield 075B,-1.45373,53.37671,250
E01007881,Sheffield 075C,-1.43903,53.37174,200
E01007882,Sheffield 075D,-1.44712,53.37298,175
E01007883,Sheffield 027A,-1.43173,53.38647,5000
E01007885,Sheffield 075E,-1.4491,53.38343,2250
E01007886,Sheffield 075F,-1.43982,53.3794,1000
E01007887,Sheffield 004A,-1.48193,53.46289,75
E01007888,Sheffield 003A,-1.48641,53.46498,50
E01007889,Sheffield 004B,-1.47026,53.47176,5000
E01007890,Sheffield 004C,-1.47558,53.46487,100
E01007891,Sheffield 004D,-1.45893,53.45734,300
E01007892,Sheffield 003B,-1.49708,53.47093,75
E01007893,Sheffield 003C,-1.49943,53.46095,125
E01007894,Sheffield 004E,-1.45447,53.46549,900
E01007895,Sheffield 004F,-1.47494,53.45935,225
E01007896,Sheffield 004G,-1.47143,53.45607,100
E01007897,Sheffield 005A,-1.48626,53.45632,125
E01007898,Sheffield 003D,-1.48616,53.47953,400
E01007899,Sheffield 003E,-1.50208,53.4699,50
E01007900,Sheffield 003F,-1.49032,53.47209,175
E01007901,Sheffield 003G,-1.48254,53.4698,75
E01007902,Sheffield 027B,-1.39644,53.39167,2250
E01007903,Sheffield 018A,-1.39145,53.40424,3500
E01007904,Sheffield 018B,-1.41232,53.40035,7000
E01007905,Sheffield 027C,-1.42353,53.39134,200
E01007906,Sheffield 027D,-1.41488,53.38992,1250
E01007907,Sheffield 032A,-1.4073,53.38274,350
E01007908,Sheffield 032B,-1.39895,53.38091,75
E01007909,Sheffield 032C,-1.38712,53.37712,600
E01007910,Sheffield 037A,-1.40147,53.37278,800
E01007911,Sheffield 032D,-1.37515,53.37271,2000
E01007912,Sheffield 037B,-1.39259,53.37181,200
E01007913,Sheffield 018C,-1.39957,53.41731,9000
E01007914,Sheffield 018D,-1.39423,53.41585,800
E01007915,Sheffield 071A,-1.51443,53.31638,125
E01007916,Sheffield 069B,-1.4862,53.32158,175
E01007917,Sheffield 071B,-1.5026,53.32081,350
E01007918,Sheffield 071C,-1.52436,53.32311,300
E01007919,Sheffield 069C,-1.49187,53.32163,30
E01007920,Sheffield 068A,-1.52576,53.32679,225
E01007921,Sheffield 068B,-1.54325,53.32385,350
E01007922,Sheffield 071D,-1.51443,53.32218,75
E01007923,Sheffield 068C,-1.53221,53.31894,500
E01007924,Sheffield 071E,-1.52662,53.31283,150
E01007925,Sheffield 068D,-1.54282,53.31069,200
E01007926,Sheffield 068E,-1.55398,53.3275,350
E01007927,Sheffield 055A,-1.52286,53.34948,600
E01007928,Sheffield 055B,-1.51943,53.35258,200
E01007929,Sheffield 055C,-1.49764,53.34792,700
E01007930,Sheffield 055D,-1.50901,53.34724,250
E01007931,Sheffield 047A,-1.50663,53.35279,200
E01007932,Sheffield 055E,-1.51154,53.33738,400
E01007933,Sheffield 068F,-1.52546,53.34114,500
E01007934,Sheffield 047B,-1.51788,53.36522,125
E01007935,Sheffield 047C,-1.50841,53.36665,175
E01007936,Sheffield 047D,-1.51044,53.36193,3000
E01007937,Sheffield 047E,-1.51356,53.35986,175
E01007938,Sheffield 047F,-1.52107,53.36005,600
E01007939,Sheffield 055F,-1.53602,53.355,350
E01007940,Sheffield 022E,-1.44323,53.41137,100
E01007941,Sheffield 015A,-1.46372,53.41314,900
E01007942,Sheffield 020D,-1.45518,53.40879,12000
E01007943,Sheffield 019C,-1.47054,53.41026,200
E01007945,Sheffield 015B,-1.47317,53.41533,125
E01007946,Sheffield 015C,-1.47025,53.41893,25
E01007947,Sheffield 013C,-1.45664,53.41443,50
E01007948,Sheffield 013D,-1.4512,53.41737,175
E01007949,Sheffield 020E,-1.44878,53.41327,100
E01007950,Sheffield 015D,-1.47886,53.41348,50
E01007951,Sheffield 029A,-1.51504,53.37913,400
E01007952,Sheffield 033A,-1.53128,53.37941,100
E01007953,Sheffield 033B,-1.54837,53.37616,400
E01007954,Sheffield 033C,-1.52387,53.37723,450
E01007955,Sheffield 041A,-1.54328,53.37123,175
E01007956,Sheffield 041B,-1.60655,53.36602,350
E01007957,Sheffield 041C,-1.55265,53.36981,75
E01007958,Sheffield 041D,-1.54391,53.36506,600
E01007959,Sheffield 041E,-1.55196,53.36335,100
E01007960,Sheffield 029B,-1.51339,53.38472,50
E01007961,Sheffield 033D,-1.52681,53.38512,175
E01007962,Sheffield 029C,-1.50613,53.38201,225
E01007963,Sheffield 045A,-1.40343,53.36039,200
E01007964,Sheffield 049A,-1.37293,53.36069,175
E01007965,Sheffield 044A,-1.35957,53.36174,300
E01007966,Sheffield 049B,-1.38687,53.361,300
E01007967,Sheffield 045B,-1.39455,53.36493,100
E01007968,Sheffield 049C,-1.37985,53.35976,50
E01007969,Sheffield 044B,-1.35951,53.35563,150
E01007970,Sheffield 049D,-1.37212,53.3554,400
E01007971,Sheffield 037C,-1.37704,53.36917,400
E01007972,Sheffield 044C,-1.36348,53.3663,125
E01007973,Sheffield 037D,-1.38913,53.36854,75
E01007974,Sheffield 044D,-1.34874,53.35904,150
E01007975,Sheffield 051A,-1.46718,53.36091,350
E01007976,Sheffield 051B,-1.46061,53.3566,150
E01007977,Sheffield 051C,-1.45303,53.35578,175
E01007978,Sheffield 053A,-1.47247,53.35853,600
E01007979,Sheffield 051D,-1.44485,53.35267,100
E01007980,Sheffield 053B,-1.46751,53.35507,175
E01007981,Sheffield 053C,-1.47839,53.3557,1250
E01007982,Sheffield 054A,-1.43767,53.35089,40
E01007983,Sheffield 053D,-1.48085,53.35159,400
E01007984,Sheffield 064D,-1.46383,53.35054,75
E01007985,Sheffield 053E,-1.47231,53.35044,225
E01007986,Sheffield 059E,-1.47844,53.34607,250
E01007987,Sheffield 016A,-1.50888,53.4129,250
E01007988,Sheffield 016B,-1.51692,53.41289,125
E01007989,Sheffield 016C,-1.50671,53.41072,175
E01007990,Sheffield 021A,-1.5238,53.40714,50
E01007991,Sheffield 016D,-1.51472,53.40911,125
E01007992,Sheffield 021B,-1.50815,53.40631,100
E01007993,Sheffield 021C,-1.51499,53.40512,25
E01007994,Sheffield 021D,-1.51011,53.40301,45
E01007995,Sheffield 017A,-1.50562,53.40348,450
E01007996,Sheffield 021E,-1.51488,53.40049,600
E01007997,Sheffield 025A,-1.52774,53.39703,125
E01007998,Sheffield 025B,-1.52623,53.39417,50
E01007999,Sheffield 045C,-1.40439,53.35627,45
E01008000,Sheffield 052A,-1.42259,53.35788,500
E01008001,Sheffield 052B,-1.41565,53.35348,250
E01008002,Sheffield 054B,-1.43117,53.35396,75
E01008003,Sheffield 054C,-1.42521,53.3554,250
E01008004,Sheffield 052C,-1.41461,53.35937,40
E01008005,Sheffield 052D,-1.41917,53.35088,75
E01008006,Sheffield 054D,-1.42704,53.34793,200
E01008007,Sheffield 060A,-1.43643,53.34421,125
E01008008,Sheffield 045D,-1.40577,53.36653,100
E01008009,Sheffield 045E,-1.41139,53.36519,125
E01008010,Sheffield 052E,-1.41703,53.36303,50
E01008011,Sheffield 039A,-1.41769,53.36859,350
E01008012,Sheffield 039B,-1.43075,53.36638,40
E01008013,Sheffield 039C,-1.42522,53.36369,150
E01008014,Sheffield 032E,-1.41534,53.38329,500
E01008015,Sheffield 039D,-1.43204,53.3776,900
E01008016,Sheffield 032F,-1.4216,53.3794,150
E01008017,Sheffield 039E,-1.4132,53.37348,400
E01008018,Sheffield 039F,-1.4234,53.37267,125
E01008019,Sheffield 065A,-1.33712,53.32674,700
E01008020,Sheffield 065B,-1.3562,53.33458,15
E01008021,Sheffield 072A,-1.38131,53.33176,250
E01008022,Sheffield 065C,-1.35157,53.33251,100
E01008023,Sheffield 072B,-1.34389,53.32192,500
E01008024,Sheffield 072C,-1.36287,53.33251,100
E01008025,Sheffield 072D,-1.37528,53.32321,350
E01008027,Sheffield 065D,-1.35428,53.32498,50
E01008028,Sheffield 056A,-1.34223,53.35273,400
E01008029,Sheffield 056B,-1.36676,53.34919,20
E01008030,Sheffield 063A,-1.33616,53.34575,400
E01008031,Sheffield 061A,-1.37386,53.34591,225
E01008032,Sheffield 056C,-1.34193,53.34617,100
E01008033,Sheffield 061B,-1.36226,53.34525,1000
E01008034,Sheffield 056D,-1.34986,53.34871,1750
E01008035,Sheffield 063B,-1.33007,53.34278,150
E01008036,Sheffield 063C,-1.33593,53.33942,25
E01008037,Sheffield 065E,-1.35491,53.34005,350
E01008038,Sheffield 061C,-1.38244,53.34085,75
E01008039,Sheffield 065F,-1.34614,53.34161,250
E01008040,Sheffield 061D,-1.37148,53.33852,100
E01008041,Sheffield 063D,-1.33451,53.33257,3000
E01008042,Sheffield 050A,-1.48538,53.35701,400
E01008043,Sheffield 046A,-1.49954,53.35936,125
E01008044,Sheffield 046B,-1.50528,53.35674,800
E01008045,Sheffield 050B,-1.49127,53.35575,50
E01008046,Sheffield 050C,-1.48863,53.35195,700
E01008047,Sheffield 046C,-1.49602,53.36693,700
E01008048,Sheffield 046D,-1.50128,53.36425,900
E01008049,Sheffield 050D,-1.4927,53.36525,2250
E01008050,Sheffield 046E,-1.50622,53.36358,350
E01008051,Sheffield 050E,-1.48519,53.36183,125
E01008052,Sheffield 050F,-1.49077,53.35967,250
E01008053,Sheffield 006A,-1.462,53.43229,35
E01008054,Sheffield 007B,-1.44475,53.43277,50
E01008055,Sheffield 007C,-1.44226,53.43624,350
E01008056,Sheffield 006B,-1.46924,53.43196,75
E01008057,Sheffield 007D,-1.45131,53.43379,150
E01008058,Sheffield 006C,-1.4581,53.4337,225
E01008059,Sheffield 010C,-1.44845,53.42922,175
E01008060,Sheffield 010D,-1.4531,53.42903,100
E01008061,Sheffield 011A,-1.45702,53.42424,200
E01008062,Sheffield 013E,-1.45075,53.42137,125
E01008063,Sheffield 011B,-1.46144,53.41929,125
E01008064,Sheffield 028A,-1.5055,53.38552,225
E01008065,Sheffield 026A,-1.48726,53.38791,350
E01008066,Sheffield 028B,-1.49778,53.38484,225
E01008067,Sheffield 030D,-1.4933,53.38448,100
E01008068,Sheffield 026B,-1.48655,53.38358,10000
E01008069,Sheffield 028C,-1.50169,53.38494,125
E01008072,Sheffield 026C,-1.48524,53.39511,1000
E01008073,Sheffield 030E,-1.49398,53.3885,50
E01008074,Sheffield 028D,-1.50252,53.3886,125
E01008075,Sheffield 060B,-1.44688,53.34724,25
E01008076,Sheffield 060C,-1.44535,53.34193,5
E01008077,Sheffield 060D,-1.44782,53.33919,10
E01008078,Sheffield 064E,-1.45238,53.33721,175
E01008079,Sheffield 064F,-1.46446,53.3308,1250
E01008080,Sheffield 069D,-1.4783,53.32763,50
E01008081,Sheffield 070A,-1.45874,53.32243,100
E01008082,Sheffield 070B,-1.46871,53.32337,225
E01008083,Sheffield 070C,-1.47864,53.32162,125
E01008084,Sheffield 070D,-1.47185,53.32011,50
E01008085,Sheffield 009A,-1.49487,53.43093,125
E01008086,Sheffield 009B,-1.49895,53.42764,75
E01008087,Sheffield 012A,-1.50282,53.42339,175
E01008088,Sheffield 012B,-1.49513,53.42299,500
E01008089,Sheffield 017B,-1.5096,53.42284,1500
E01008090,Sheffield 012C,-1.49014,53.42122,125
E01008091,Sheffield 017C,-1.49874,53.41234,2000
E01008092,Sheffield 012D,-1.48937,53.41309,350
E01008093,Sheffield 017D,-1.49525,53.40562,3000
E01008094,Sheffield 019D,-1.48076,53.40935,250
E01008095,Sheffield 043A,-1.45171,53.3689,1750
E01008096,Sheffield 043B,-1.45688,53.36527,1250
E01008097,Sheffield 043C,-1.44056,53.36474,175
E01008098,Sheffield 048A,-1.43238,53.36107,400
E01008099,Sheffield 051E,-1.46398,53.36434,100
E01008100,Sheffield 048B,-1.4473,53.36103,100
E01008101,Sheffield 043D,-1.45657,53.36014,50
E01008102,Sheffield 048C,-1.43524,53.35806,100
E01008103,Sheffield 048D,-1.4424,53.3575,40
